avg_daily_volume_14d,avg_opening_volume_14d,breakout_triggered,candle_type,cost_adjusted_pnl,cost_model,daily_atr_14,direction,entry_trigger_price,exit_price,exit_reason,exit_time,gross_pnl,opening_bar_time,opening_price,opening_rel_volume,outcome_ambiguous,passed_filters,pnl_r,position_value,quantity,rank,rejection_reason,risk_amount,scenario,selected,session_date,simulated_entry_price,stop_hit,stop_price,symbol,trigger_time
128200152.85714285,108602.0,True,bullish,203.14612109253076,baseline,8.257591570048142,long,192.58,195.04,eod_flatten,2026-07-30 19:59:00,255.47824280818148,2026-07-30 13:35:00,192.56,1.4210143459604796,False,True,2.368843243706893,20000.0,103.85294423096894,2,None,85.757519680634,intended_deployment,True,2026-07-30,192.58,False,191.7542408429952,NVDA,2026-07-30 13:40:00
128200152.85714285,108602.0,True,bullish,150.81399937688303,stressed,8.257591570048142,long,192.58,195.04,eod_flatten,2026-07-30 19:59:00,255.47824280818148,2026-07-30 13:35:00,192.56,1.4210143459604796,False,True,1.7586096232554667,20000.0,103.85294423096894,2,None,85.757519680634,intended_deployment,True,2026-07-30,192.58,False,191.7542408429952,NVDA,2026-07-30 13:40:00
41867293.78571428,28234.071428571428,True,bullish,-250.00000000000003,zero,14.222020646783387,long,307.46,306.03779793532163,stop,2026-07-30 13:53:00,-250.00000000000003,2026-07-30 13:35:00,304.955,1.137632596887752,False,True,-1.0,54046.46914036391,175.7837414309631,3,None,250.00000000000003,research_fidelity,True,2026-07-30,307.46,True,306.03779793532163,TSLA,2026-07-30 13:50:00
41867293.78571428,28234.071428571428,True,bullish,-390.19581976494595,baseline,14.222020646783387,long,307.46,306.03779793532163,stop,2026-07-30 13:53:00,-250.00000000000003,2026-07-30 13:35:00,304.955,1.137632596887752,False,True,-1.5607832790597835,54046.46914036391,175.7837414309631,3,None,250.00000000000003,research_fidelity,True,2026-07-30,307.46,True,306.03779793532163,TSLA,2026-07-30 13:50:00
41867293.78571428,28234.071428571428,True,bullish,-530.3916395298918,stressed,14.222020646783387,long,307.46,306.03779793532163,stop,2026-07-30 13:53:00,-250.00000000000003,2026-07-30 13:35:00,304.955,1.137632596887752,False,True,-2.121566558119567,54046.46914036391,175.7837414309631,3,None,250.00000000000003,research_fidelity,True,2026-07-30,307.46,True,306.03779793532163,TSLA,2026-07-30 13:50:00
41867293.78571428,28234.071428571428,True,bullish,-92.51298150512879,zero,14.222020646783387,long,307.46,306.03779793532163,stop,2026-07-30 13:53:00,-92.51298150512879,2026-07-30 13:35:00,304.955,1.137632596887752,False,True,-1.0,20000.0,65.04911207962012,3,None,92.51298150512879,intended_deployment,True,2026-07-30,307.46,True,306.03779793532163,TSLA,2026-07-30 13:50:00
41867293.78571428,28234.071428571428,True,bullish,-144.39271462917202,baseline,14.222020646783387,long,307.46,306.03779793532163,stop,2026-07-30 13:53:00,-92.51298150512879,2026-07-30 13:35:00,304.955,1.137632596887752,False,True,-1.5607832790597835,20000.0,65.04911207962012,3,None,92.51298150512879,intended_deployment,True,2026-07-30,307.46,True,306.03779793532163,TSLA,2026-07-30 13:50:00
41867293.78571428,28234.071428571428,True,bullish,-196.27244775321526,stressed,14.222020646783387,long,307.46,306.03779793532163,stop,2026-07-30 13:53:00,-92.51298150512879,2026-07-30 13:35:00,304.955,1.137632596887752,False,True,-2.121566558119567,20000.0,65.04911207962012,3,None,92.51298150512879,intended_deployment,True,2026-07-30,307.46,True,306.03779793532163,TSLA,2026-07-30 13:50:00
51733485.428571425,41148.0,True,bearish,-249.99999999999997,zero,7.898349852797927,short,300.95,301.7398349852798,stop,2026-07-31 13:42:00,-249.99999999999997,2026-07-31 13:35:00,301.18,4.912729658792651,False,True,-1.0,95257.23904638892,316.52181108619016,1,None,249.99999999999997,research_fidelity,True,2026-07-31,300.95,True,301.7398349852798,AAPL,2026-07-31 13:40:00
51733485.428571425,41148.0,True,bearish,-497.99382152062475,baseline,7.898349852797927,short,300.95,301.7398349852798,stop,2026-07-31 13:42:00,-249.99999999999997,2026-07-31 13:35:00,301.18,4.912729658792651,False,True,-1.9919752860824993,95257.23904638892,316.52181108619016,1,None,249.99999999999997,research_fidelity,True,2026-07-31,300.95,True,301.7398349852798,AAPL,2026-07-31 13:40:00
51733485.428571425,41148.0,True,bearish,-745.9876430412135,stressed,7.898349852797927,short,300.95,301.7398349852798,stop,2026-07-31 13:42:00,-249.99999999999997,2026-07-31 13:35:00,301.18,4.912729658792651,False,True,-2.9839505721648543,95257.23904638892,316.52181108619016,1,None,249.99999999999997,research_fidelity,True,2026-07-31,300.95,True,301.7398349852798,AAPL,2026-07-31 13:40:00
51733485.428571425,41148.0,True,bearish,-52.489449096515074,zero,7.898349852797927,short,300.95,301.7398349852798,stop,2026-07-31 13:42:00,-52.489449096515074,2026-07-31 13:35:00,301.18,4.912729658792651,False,True,-1.0,20000.0,66.45622196378136,1,None,52.489449096515074,intended_deployment,True,2026-07-31,300.95,True,301.7398349852798,AAPL,2026-07-31 13:40:00
51733485.428571425,41148.0,True,bearish,-104.55768538034339,baseline,7.898349852797927,short,300.95,301.7398349852798,stop,2026-07-31 13:42:00,-52.489449096515074,2026-07-31 13:35:00,301.18,4.912729658792651,False,True,-1.991975286082499,20000.0,66.45622196378136,1,None,52.489449096515074,intended_deployment,True,2026-07-31,300.95,True,301.7398349852798,AAPL,2026-07-31 13:40:00
51733485.428571425,41148.0,True,bearish,-156.62592166416414,stressed,7.898349852797927,short,300.95,301.7398349852798,stop,2026-07-31 13:42:00,-52.489449096515074,2026-07-31 13:35:00,301.18,4.912729658792651,False,True,-2.9839505721648543,20000.0,66.45622196378136,1,None,52.489449096515074,intended_deployment,True,2026-07-31,300.95,True,301.7398349852798,AAPL,2026-07-31 13:40:00
126800748.35714285,111275.64285714286,True,bearish,-249.99999999999997,zero,7.639230080163258,short,198.5,199.26392300801632,stop,2026-07-31 17:27:00,-249.99999999999997,2026-07-31 13:35:00,198.575,1.2122059826980491,False,True,-1.0,64960.73488984354,327.25811027628987,2,None,249.99999999999997,research_fidelity,True,2026-07-31,198.5,True,199.26392300801632,NVDA,2026-07-31 13:42:00
126800748.35714285,111275.64285714286,True,bearish,-419.2229107135947,baseline,7.639230080163258,short,198.5,199.26392300801632,stop,2026-07-31 17:27:00,-249.99999999999997,2026-07-31 13:35:00,198.575,1.2122059826980491,False,True,-1.676891642854379,64960.73488984354,327.25811027628987,2,None,249.99999999999997,research_fidelity,True,2026-07-31,198.5,True,199.26392300801632,NVDA,2026-07-31 13:42:00
126800748.35714285,111275.64285714286,True,bearish,-588.4458214271893,stressed,7.639230080163258,short,198.5,199.26392300801632,stop,2026-07-31 17:27:00,-249.99999999999997,2026-07-31 13:35:00,198.575,1.2122059826980491,False,True,-2.3537832857087575,64960.73488984354,327.25811027628987,2,None,249.99999999999997,research_fidelity,True,2026-07-31,198.5,True,199.26392300801632,NVDA,2026-07-31 13:42:00
126800748.35714285,111275.64285714286,True,bearish,-76.9695725961028,zero,7.639230080163258,short,198.5,199.26392300801632,stop,2026-07-31 17:27:00,-76.9695725961028,2026-07-31 13:35:00,198.575,1.2122059826980491,False,True,-1.0,20000.0,100.75566750629723,2,None,76.9695725961028,intended_deployment,True,2026-07-31,198.5,True,199.26392300801632,NVDA,2026-07-31 13:42:00
126800748.35714285,111275.64285714286,True,bearish,-129.06963304047818,baseline,7.639230080163258,short,198.5,199.26392300801632,stop,2026-07-31 17:27:00,-76.9695725961028,2026-07-31 13:35:00,198.575,1.2122059826980491,False,True,-1.6768916428543788,20000.0,100.75566750629723,2,None,76.9695725961028,intended_deployment,True,2026-07-31,198.5,True,199.26392300801632,NVDA,2026-07-31 13:42:00
126800748.35714285,111275.64285714286,True,bearish,-181.16969348485355,stressed,7.639230080163258,short,198.5,199.26392300801632,stop,2026-07-31 17:27:00,-76.9695725961028,2026-07-31 13:35:00,198.575,1.2122059826980491,False,True,-2.353783285708757,20000.0,100.75566750629723,2,None,76.9695725961028,intended_deployment,True,2026-07-31,198.5,True,199.26392300801632,NVDA,2026-07-31 13:42:00
128114760.57142857,113421.92857142857,True,bearish,-250.0,zero,8.007898611526247,short,198.79,199.59078986115262,stop,2026-08-03 13:48:00,-250.0,2026-08-03 13:35:00,199.14,1.0538790999724796,False,True,-1.0,62060.60092777339,312.1917648160038,1,None,250.0,research_fidelity,True,2026-08-03,198.79,True,199.59078986115262,NVDA,2026-08-03 13:40:00
128114760.57142857,113421.92857142857,True,bearish,-411.68256241221206,baseline,8.007898611526247,short,198.79,199.59078986115262,stop,2026-08-03 13:48:00,-250.0,2026-08-03 13:35:00,199.14,1.0538790999724796,False,True,-1.6467302496488483,62060.60092777339,312.1917648160038,1,None,250.0,research_fidelity,True,2026-08-03,198.79,True,199.59078986115262,NVDA,2026-08-03 13:40:00
128114760.57142857,113421.92857142857,True,bearish,-573.3651248244241,stressed,8.007898611526247,short,198.79,199.59078986115262,stop,2026-08-03 13:48:00,-250.0,2026-08-03 13:35:00,199.14,1.0538790999724796,False,True,-2.2934604992976966,62060.60092777339,312.1917648160038,1,None,250.0,research_fidelity,True,2026-08-03,198.79,True,199.59078986115262,NVDA,2026-08-03 13:40:00
128114760.57142857,113421.92857142857,True,bearish,-80.5664129133883,zero,8.007898611526247,short,198.79,199.59078986115262,stop,2026-08-03 13:48:00,-80.5664129133883,2026-08-03 13:35:00,199.14,1.0538790999724796,False,True,-1.0,20000.0,100.60868252930229,1,None,80.5664129133883,intended_deployment,True,2026-08-03,198.79,True,199.59078986115262,NVDA,2026-08-03 13:40:00
128114760.57142857,113421.92857142857,True,bearish,-132.67114925017611,baseline,8.007898611526247,short,198.79,199.59078986115262,stop,2026-08-03 13:48:00,-80.5664129133883,2026-08-03 13:35:00,199.14,1.0538790999724796,False,True,-1.6467302496488483,20000.0,100.60868252930229,1,None,80.5664129133883,intended_deployment,True,2026-08-03,198.79,True,199.59078986115262,NVDA,2026-08-03 13:40:00
128114760.57142857,113421.92857142857,True,bearish,-184.7758855869639,stressed,8.007898611526247,short,198.79,199.59078986115262,stop,2026-08-03 13:48:00,-80.5664129133883,2026-08-03 13:35:00,199.14,1.0538790999724796,False,True,-2.293460499297696,20000.0,100.60868252930229,1,None,80.5664129133883,intended_deployment,True,2026-08-03,198.79,True,199.59078986115262,NVDA,2026-08-03 13:40:00
60877219.64285714,55059.78571428572,False,bearish,None,zero,11.003223637728427,short,302.46,None,no_trigger,None,None,2026-08-04 13:35:00,303.27,2.573039436352951,False,True,None,68720.76992121564,227.20614270057413,1,None,250.0,research_fidelity,True,2026-08-04,None,None,303.5603223637728,AAPL,None
60877219.64285714,55059.78571428572,False,bearish,None,baseline,11.003223637728427,short,302.46,None,no_trigger,None,None,2026-08-04 13:35:00,303.27,2.573039436352951,False,True,None,68720.76992121564,227.20614270057413,1,None,250.0,research_fidelity,True,2026-08-04,None,None,303.5603223637728,AAPL,None
60877219.64285714,55059.78571428572,False,bearish,None,stressed,11.003223637728427,short,302.46,None,no_trigger,None,None,2026-08-04 13:35:00,303.27,2.573039436352951,False,True,None,68720.76992121564,227.20614270057413,1,None,250.0,research_fidelity,True,2026-08-04,None,None,303.5603223637728,AAPL,None
60877219.64285714,55059.78571428572,False,bearish,None,zero,11.003223637728427,short,302.46,None,no_trigger,None,None,2026-08-04 13:35:00,303.27,2.573039436352951,False,True,None,20000.0,66.12444620776301,1,None,72.75820695449437,intended_deployment,True,2026-08-04,None,None,303.5603223637728,AAPL,None
60877219.64285714,55059.78571428572,False,bearish,None,baseline,11.003223637728427,short,302.46,None,no_trigger,None,None,2026-08-04 13:35:00,303.27,2.573039436352951,False,True,None,20000.0,66.12444620776301,1,None,72.75820695449437,intended_deployment,True,2026-08-04,None,None,303.5603223637728,AAPL,None
60877219.64285714,55059.78571428572,False,bearish,None,stressed,11.003223637728427,short,302.46,None,no_trigger,None,None,2026-08-04 13:35:00,303.27,2.573039436352951,False,True,None,20000.0,66.12444620776301,1,None,72.75820695449437,intended_deployment,True,2026-08-04,None,None,303.5603223637728,AAPL,None
61378891.21428572,64100.78571428572,False,bearish,None,zero,9.620018800202482,short,305.68,None,no_trigger,None,None,2026-08-05 13:35:00,307.74,1.480949085758922,False,True,None,79438.5141933322,259.87475200645184,1,None,250.0,research_fidelity,True,2026-08-05,None,None,306.64200188002025,AAPL,None
61378891.21428572,64100.78571428572,False,bearish,None,baseline,9.620018800202482,short,305.68,None,no_trigger,None,None,2026-08-05 13:35:00,307.74,1.480949085758922,False,True,None,79438.5141933322,259.87475200645184,1,None,250.0,research_fidelity,True,2026-08-05,None,None,306.64200188002025,AAPL,None
61378891.21428572,64100.78571428572,False,bearish,None,stressed,9.620018800202482,short,305.68,None,no_trigger,None,None,2026-08-05 13:35:00,307.74,1.480949085758922,False,True,None,79438.5141933322,259.87475200645184,1,None,250.0,research_fidelity,True,2026-08-05,None,None,306.64200188002025,AAPL,None
61378891.21428572,64100.78571428572,False,bearish,None,zero,9.620018800202482,short,305.68,None,no_trigger,None,None,2026-08-05 13:35:00,307.74,1.480949085758922,False,True,None,20000.0,65.4278984559016,1,None,62.941761320350615,intended_deployment,True,2026-08-05,None,None,306.64200188002025,AAPL,None
61378891.21428572,64100.78571428572,False,bearish,None,baseline,9.620018800202482,short,305.68,None,no_trigger,None,None,2026-08-05 13:35:00,307.74,1.480949085758922,False,True,None,20000.0,65.4278984559016,1,None,62.941761320350615,intended_deployment,True,2026-08-05,None,None,306.64200188002025,AAPL,None
61378891.21428572,64100.78571428572,False,bearish,None,stressed,9.620018800202482,short,305.68,None,no_trigger,None,None,2026-08-05 13:35:00,307.74,1.480949085758922,False,True,None,20000.0,65.4278984559016,1,None,62.941761320350615,intended_deployment,True,2026-08-05,None,None,306.64200188002025,AAPL,None
129122641.14285715,118307.28571428571,True,bullish,-250.00000000000003,zero,6.892574136505614,long,221.08,220.39074258634946,stop,2026-08-05 13:43:00,-250.00000000000003,2026-08-05 13:35:00,221.01,1.4751754209075398,False,True,-1.0,80187.7483004071,362.70919260180517,2,None,250.00000000000003,research_fidelity,True,2026-08-05,221.08,True,220.39074258634946,NVDA,2026-08-05 13:40:00
129122641.14285715,118307.28571428571,True,bullish,-458.16314558105415,baseline,6.892574136505614,long,221.08,220.39074258634946,stop,2026-08-05 13:43:00,-250.00000000000003,2026-08-05 13:35:00,221.01,1.4751754209075398,False,True,-1.8326525823242164,80187.7483004071,362.70919260180517,2,None,250.00000000000003,research_fidelity,True,2026-08-05,221.08,True,220.39074258634946,NVDA,2026-08-05 13:40:00
129122641.14285715,118307.28571428571,True,bullish,-666.3262911621185,stressed,6.892574136505614,long,221.08,220.39074258634946,stop,2026-08-05 13:43:00,-250.00000000000003,2026-08-05 13:35:00,221.01,1.4751754209075398,False,True,-2.665305164648474,80187.7483004071,362.70919260180517,2,None,250.00000000000003,research_fidelity,True,2026-08-05,221.08,True,220.39074258634946,NVDA,2026-08-05 13:40:00
129122641.14285715,118307.28571428571,True,bullish,-62.35366506699399,zero,6.892574136505614,long,221.08,220.39074258634946,stop,2026-08-05 13:43:00,-62.35366506699399,2026-08-05 13:35:00,221.01,1.4751754209075398,False,True,-1.0,20000.0,90.46499004885109,2,None,62.35366506699399,intended_deployment,True,2026-08-05,221.08,True,220.39074258634946,NVDA,2026-08-05 13:40:00
129122641.14285715,118307.28571428571,True,bullish,-114.27260530240582,baseline,6.892574136505614,long,221.08,220.39074258634946,stop,2026-08-05 13:43:00,-62.35366506699399,2026-08-05 13:35:00,221.01,1.4751754209075398,False,True,-1.8326525823242164,20000.0,90.46499004885109,2,None,62.35366506699399,intended_deployment,True,2026-08-05,221.08,True,220.39074258634946,NVDA,2026-08-05 13:40:00
129122641.14285715,118307.28571428571,True,bullish,-166.19154553782022,stressed,6.892574136505614,long,221.08,220.39074258634946,stop,2026-08-05 13:43:00,-62.35366506699399,2026-08-05 13:35:00,221.01,1.4751754209075398,False,True,-2.665305164648474,20000.0,90.46499004885109,2,None,62.35366506699399,intended_deployment,True,2026-08-05,221.08,True,220.39074258634946,NVDA,2026-08-05 13:40:00
131636626.78571428,125541.57142857143,True,bullish,-249.99999999999997,zero,8.33286788935645,long,223.42,222.58671321106434,stop,2026-08-06 13:40:00,-249.99999999999997,2026-08-06 13:35:00,222.58,1.1786613654441158,True,True,-1.0,67029.743830864,300.01675691909406,1,None,249.99999999999997,research_fidelity,True,2026-08-06,223.42,True,222.58671321106434,NVDA,2026-08-06 13:40:00
131636626.78571428,125541.57142857143,True,bullish,-423.95233396024986,baseline,8.33286788935645,long,223.42,222.58671321106434,stop,2026-08-06 13:40:00,-249.99999999999997,2026-08-06 13:35:00,222.58,1.1786613654441158,True,True,-1.6958093358409996,67029.743830864,300.01675691909406,1,None,249.99999999999997,research_fidelity,True,2026-08-06,223.42,True,222.58671321106434,NVDA,2026-08-06 13:40:00
131636626.78571428,125541.57142857143,True,bullish,-597.9046679204912,stressed,8.33286788935645,long,223.42,222.58671321106434,stop,2026-08-06 13:40:00,-249.99999999999997,2026-08-06 13:35:00,222.58,1.1786613654441158,True,True,-2.391618671681965,67029.743830864,300.01675691909406,1,None,249.99999999999997,research_fidelity,True,2026-08-06,223.42,True,222.58671321106434,NVDA,2026-08-06 13:40:00
131636626.78571428,125541.57142857143,True,bullish,-74.59375068800037,zero,8.33286788935645,long,223.42,222.58671321106434,stop,2026-08-06 13:40:00,-74.59375068800037,2026-08-06 13:35:00,222.58,1.1786613654441158,True,True,-1.0,20000.0,89.51750067138126,1,None,74.59375068800037,intended_deployment,True,2026-08-06,223.42,True,222.58671321106434,NVDA,2026-08-06 13:40:00
131636626.78571428,125541.57142857143,True,bullish,-126.49677881210701,baseline,8.33286788935645,long,223.42,222.58671321106434,stop,2026-08-06 13:40:00,-74.59375068800037,2026-08-06 13:35:00,222.58,1.1786613654441158,True,True,-1.6958093358409996,20000.0,89.51750067138126,1,None,74.59375068800037,intended_deployment,True,2026-08-06,223.42,True,222.58671321106434,NVDA,2026-08-06 13:40:00
131636626.78571428,125541.57142857143,True,bullish,-178.3998069362111,stressed,8.33286788935645,long,223.42,222.58671321106434,stop,2026-08-06 13:40:00,-74.59375068800037,2026-08-06 13:35:00,222.58,1.1786613654441158,True,True,-2.391618671681965,20000.0,89.51750067138126,1,None,74.59375068800037,intended_deployment,True,2026-08-06,223.42,True,222.58671321106434,NVDA,2026-08-06 13:40:00
