cost_model,date,mode,portfolio,reason,symbol
stressed,2022-03-17,stock_only,safe_0_25pct,max_new_trades_per_day,MRK
stressed,2022-03-18,stock_only,safe_0_25pct,max_new_trades_per_day,CRWD
stressed,2022-03-18,stock_only,safe_0_25pct,max_new_trades_per_day,DE
stressed,2022-03-18,stock_only,safe_0_25pct,max_new_trades_per_day,MDT
stressed,2022-03-18,stock_only,safe_0_25pct,max_new_trades_per_day,SPGI
stressed,2022-03-18,stock_only,safe_0_25pct,max_new_trades_per_day,BA
stressed,2022-03-18,stock_only,safe_0_25pct,max_new_trades_per_day,ELV
stressed,2022-03-18,stock_only,safe_0_25pct,max_new_trades_per_day,NEM
stressed,2022-03-18,stock_only,safe_0_25pct,max_new_trades_per_day,HD
stressed,2022-03-18,stock_only,safe_0_25pct,max_new_trades_per_day,UNH
stressed,2022-03-18,stock_only,safe_0_25pct,max_new_trades_per_day,MRK
stressed,2022-03-21,stock_only,safe_0_25pct,max_new_trades_per_day,BAC
stressed,2022-03-21,stock_only,safe_0_25pct,max_new_trades_per_day,PFE
stressed,2022-03-22,stock_only,safe_0_25pct,max_positions,QCOM
stressed,2022-03-22,stock_only,safe_0_25pct,max_positions,DIA
stressed,2022-03-22,stock_only,safe_0_25pct,max_positions,IWM
stressed,2022-03-22,stock_only,safe_0_25pct,max_positions,NFLX
stressed,2022-03-22,stock_only,safe_0_25pct,already_held_or_pending,AMD
stressed,2022-03-22,stock_only,safe_0_25pct,max_positions,MRVL
stressed,2022-03-22,stock_only,safe_0_25pct,max_positions,SCHW
stressed,2022-03-22,stock_only,safe_0_25pct,max_positions,C
stressed,2022-03-22,stock_only,safe_0_25pct,max_positions,F
stressed,2022-03-22,stock_only,safe_0_25pct,max_positions,GM
stressed,2022-03-22,stock_only,safe_0_25pct,max_positions,INTC
stressed,2022-03-22,stock_only,safe_0_25pct,max_positions,FCX
stressed,2022-03-22,stock_only,safe_0_25pct,already_held_or_pending,XLB
stressed,2022-03-22,stock_only,safe_0_25pct,max_positions,MS
stressed,2022-03-23,stock_only,safe_0_25pct,max_new_trades_per_day,NEM
stressed,2022-03-23,stock_only,safe_0_25pct,max_new_trades_per_day,OXY
stressed,2022-03-23,stock_only,safe_0_25pct,max_new_trades_per_day,CVX
stressed,2022-03-23,stock_only,safe_0_25pct,max_new_trades_per_day,RTX
stressed,2022-03-24,stock_only,safe_0_25pct,max_new_trades_per_day,GM
stressed,2022-03-24,stock_only,safe_0_25pct,max_new_trades_per_day,META
stressed,2022-03-24,stock_only,safe_0_25pct,max_new_trades_per_day,T
stressed,2022-03-24,stock_only,safe_0_25pct,already_held_or_pending,COP
stressed,2022-03-24,stock_only,safe_0_25pct,max_new_trades_per_day,AVGO
stressed,2022-03-25,stock_only,safe_0_25pct,max_positions,CVX
stressed,2022-03-25,stock_only,safe_0_25pct,max_positions,XLE
stressed,2022-03-25,stock_only,safe_0_25pct,max_positions,ABBV
stressed,2022-03-25,stock_only,safe_0_25pct,max_positions,GOOGL
stressed,2022-03-25,stock_only,safe_0_25pct,max_positions,LIN
stressed,2022-03-25,stock_only,safe_0_25pct,max_positions,MSFT
stressed,2022-03-25,stock_only,safe_0_25pct,max_positions,XLK
stressed,2022-03-25,stock_only,safe_0_25pct,max_positions,XLY
stressed,2022-03-28,stock_only,safe_0_25pct,max_new_trades_per_day,QQQ
stressed,2022-03-28,stock_only,safe_0_25pct,max_new_trades_per_day,XLV
stressed,2022-03-28,stock_only,safe_0_25pct,max_new_trades_per_day,XLY
stressed,2022-03-28,stock_only,safe_0_25pct,max_new_trades_per_day,XLU
stressed,2022-03-28,stock_only,safe_0_25pct,max_new_trades_per_day,APD
stressed,2022-03-28,stock_only,safe_0_25pct,max_new_trades_per_day,MU
stressed,2022-03-28,stock_only,safe_0_25pct,max_new_trades_per_day,JNJ
stressed,2022-03-28,stock_only,safe_0_25pct,max_new_trades_per_day,NET
stressed,2022-03-28,stock_only,safe_0_25pct,max_new_trades_per_day,PFE
stressed,2022-03-28,stock_only,safe_0_25pct,max_new_trades_per_day,SBUX
stressed,2022-03-28,stock_only,safe_0_25pct,max_new_trades_per_day,UBER
stressed,2022-03-28,stock_only,safe_0_25pct,max_new_trades_per_day,XLK
stressed,2022-03-28,stock_only,safe_0_25pct,max_new_trades_per_day,V
stressed,2022-03-29,stock_only,safe_0_25pct,already_held_or_pending,AMZN
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,NET
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,SOXX
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,AAPL
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,AMAT
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,AMD
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,GOOGL
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,PFE
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,PG
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,SBUX
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,XLI
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,XLK
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,MU
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,NVDA
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,KO
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,AXP
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,BAC
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,CMG
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,INTC
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,JPM
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,MMM
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,QCOM
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,SCHW
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,USB
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,WFC
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,XLF
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,ZS
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,MSFT
stressed,2022-03-29,stock_only,safe_0_25pct,max_new_trades_per_day,ABBV
stressed,2022-03-30,stock_only,safe_0_25pct,max_new_trades_per_day,CRWD
stressed,2022-03-30,stock_only,safe_0_25pct,max_new_trades_per_day,GE
stressed,2022-03-30,stock_only,safe_0_25pct,max_new_trades_per_day,MMM
stressed,2022-03-30,stock_only,safe_0_25pct,max_new_trades_per_day,MRK
stressed,2022-03-30,stock_only,safe_0_25pct,max_new_trades_per_day,REGN
stressed,2022-03-30,stock_only,safe_0_25pct,max_new_trades_per_day,XLB
stressed,2022-03-30,stock_only,safe_0_25pct,max_new_trades_per_day,XLI
stressed,2022-03-30,stock_only,safe_0_25pct,max_new_trades_per_day,XLV
stressed,2022-03-30,stock_only,safe_0_25pct,max_new_trades_per_day,JNJ
stressed,2022-03-30,stock_only,safe_0_25pct,max_new_trades_per_day,GILD
stressed,2022-03-30,stock_only,safe_0_25pct,max_new_trades_per_day,PANW
stressed,2022-03-31,stock_only,safe_0_25pct,max_new_trades_per_day,XLE
stressed,2022-03-31,stock_only,safe_0_25pct,max_new_trades_per_day,CSCO
stressed,2022-03-31,stock_only,safe_0_25pct,max_new_trades_per_day,CRWD
stressed,2022-03-31,stock_only,safe_0_25pct,max_new_trades_per_day,JNJ
stressed,2022-03-31,stock_only,safe_0_25pct,max_new_trades_per_day,XOM
stressed,2022-03-31,stock_only,safe_0_25pct,max_new_trades_per_day,CAT
stressed,2022-03-31,stock_only,safe_0_25pct,max_new_trades_per_day,FCX
stressed,2022-03-31,stock_only,safe_0_25pct,max_new_trades_per_day,KO
stressed,2022-03-31,stock_only,safe_0_25pct,max_new_trades_per_day,KHC
stressed,2022-03-31,stock_only,safe_0_25pct,max_new_trades_per_day,UNH
stressed,2022-03-31,stock_only,safe_0_25pct,max_new_trades_per_day,VRTX
stressed,2022-04-01,stock_only,safe_0_25pct,max_new_trades_per_day,XLE
stressed,2022-04-01,stock_only,safe_0_25pct,max_new_trades_per_day,XOM
stressed,2022-04-04,stock_only,safe_0_25pct,max_new_trades_per_day,FCX
stressed,2022-04-04,stock_only,safe_0_25pct,max_new_trades_per_day,NEM
stressed,2022-04-05,stock_only,safe_0_25pct,max_new_trades_per_day,MO
stressed,2022-04-05,stock_only,safe_0_25pct,max_new_trades_per_day,KHC
stressed,2022-04-05,stock_only,safe_0_25pct,max_new_trades_per_day,PEP
stressed,2022-04-05,stock_only,safe_0_25pct,max_new_trades_per_day,WMT
stressed,2022-04-05,stock_only,safe_0_25pct,max_new_trades_per_day,XLRE
stressed,2022-04-05,stock_only,safe_0_25pct,max_new_trades_per_day,XOM
stressed,2022-04-05,stock_only,safe_0_25pct,max_new_trades_per_day,DIA
stressed,2022-04-05,stock_only,safe_0_25pct,max_new_trades_per_day,GILD
stressed,2022-04-06,stock_only,safe_0_25pct,max_new_trades_per_day,MO
stressed,2022-04-06,stock_only,safe_0_25pct,max_new_trades_per_day,MRK
stressed,2022-04-06,stock_only,safe_0_25pct,max_new_trades_per_day,XOM
stressed,2022-04-06,stock_only,safe_0_25pct,max_new_trades_per_day,BMY
stressed,2022-04-06,stock_only,safe_0_25pct,max_new_trades_per_day,XLU
stressed,2022-04-06,stock_only,safe_0_25pct,max_new_trades_per_day,PEP
stressed,2022-04-06,stock_only,safe_0_25pct,max_new_trades_per_day,KO
stressed,2022-04-07,stock_only,safe_0_25pct,max_positions,MCD
stressed,2022-04-07,stock_only,safe_0_25pct,max_positions,PG
stressed,2022-04-07,stock_only,safe_0_25pct,max_positions,WMT
stressed,2022-04-08,stock_only,safe_0_25pct,max_positions,MO
stressed,2022-04-11,stock_only,safe_0_25pct,max_new_trades_per_day,GLD
stressed,2022-04-12,stock_only,safe_0_25pct,max_new_trades_per_day,NEM
stressed,2022-04-12,stock_only,safe_0_25pct,max_new_trades_per_day,RTX
stressed,2022-04-12,stock_only,safe_0_25pct,max_new_trades_per_day,XLB
stressed,2022-04-13,stock_only,safe_0_25pct,max_new_trades_per_day,MO
stressed,2022-04-13,stock_only,safe_0_25pct,max_new_trades_per_day,VZ
stressed,2022-04-13,stock_only,safe_0_25pct,already_held_or_pending,CVX
stressed,2022-04-13,stock_only,safe_0_25pct,max_new_trades_per_day,XLB
stressed,2022-04-13,stock_only,safe_0_25pct,max_new_trades_per_day,XOM
stressed,2022-04-14,stock_only,safe_0_25pct,max_positions,XOM
stressed,2022-04-14,stock_only,safe_0_25pct,max_positions,VRTX
stressed,2022-04-14,stock_only,safe_0_25pct,max_positions,MO
stressed,2022-04-14,stock_only,safe_0_25pct,max_positions,SLB
stressed,2022-04-14,stock_only,safe_0_25pct,max_positions,XLP
stressed,2022-04-14,stock_only,safe_0_25pct,max_positions,CMCSA
stressed,2022-04-14,stock_only,safe_0_25pct,max_positions,MDLZ
stressed,2022-04-14,stock_only,safe_0_25pct,max_positions,MPC
stressed,2022-04-18,stock_only,safe_0_25pct,max_new_trades_per_day,SLB
stressed,2022-04-18,stock_only,safe_0_25pct,max_new_trades_per_day,CVX
stressed,2022-04-18,stock_only,safe_0_25pct,max_new_trades_per_day,DVN
stressed,2022-04-18,stock_only,safe_0_25pct,max_new_trades_per_day,GLD
stressed,2022-04-18,stock_only,safe_0_25pct,max_new_trades_per_day,OXY
stressed,2022-04-20,stock_only,safe_0_25pct,max_new_trades_per_day,MCD
stressed,2022-04-20,stock_only,safe_0_25pct,max_new_trades_per_day,PG
stressed,2022-04-20,stock_only,safe_0_25pct,max_new_trades_per_day,UNH
stressed,2022-04-20,stock_only,safe_0_25pct,max_new_trades_per_day,XLU
stressed,2022-04-20,stock_only,safe_0_25pct,max_new_trades_per_day,COP
stressed,2022-04-20,stock_only,safe_0_25pct,max_new_trades_per_day,CVX
stressed,2022-04-20,stock_only,safe_0_25pct,max_new_trades_per_day,JNJ
stressed,2022-04-20,stock_only,safe_0_25pct,max_new_trades_per_day,MO
stressed,2022-04-20,stock_only,safe_0_25pct,max_new_trades_per_day,OXY
stressed,2022-04-21,stock_only,safe_0_25pct,max_new_trades_per_day,XOM
stressed,2022-04-21,stock_only,safe_0_25pct,max_new_trades_per_day,AXP
stressed,2022-04-21,stock_only,safe_0_25pct,max_new_trades_per_day,TGT
stressed,2022-04-21,stock_only,safe_0_25pct,max_new_trades_per_day,MPC
stressed,2022-04-21,stock_only,safe_0_25pct,max_new_trades_per_day,COST
stressed,2022-04-21,stock_only,safe_0_25pct,max_new_trades_per_day,KHC
stressed,2022-04-21,stock_only,safe_0_25pct,max_new_trades_per_day,XLB
stressed,2022-05-13,stock_only,safe_0_25pct,max_new_trades_per_day,MPC
stressed,2022-05-13,stock_only,safe_0_25pct,max_new_trades_per_day,T
stressed,2022-05-16,stock_only,safe_0_25pct,already_held_or_pending,COP
stressed,2022-05-16,stock_only,safe_0_25pct,max_new_trades_per_day,MPC
stressed,2022-05-16,stock_only,safe_0_25pct,max_new_trades_per_day,KHC
stressed,2022-05-16,stock_only,safe_0_25pct,max_new_trades_per_day,PFE
stressed,2022-05-17,stock_only,safe_0_25pct,max_new_trades_per_day,AVGO
stressed,2022-05-17,stock_only,safe_0_25pct,max_new_trades_per_day,BMY
stressed,2022-05-17,stock_only,safe_0_25pct,max_new_trades_per_day,MMM
stressed,2022-05-23,stock_only,safe_0_25pct,max_new_trades_per_day,GILD
stressed,2022-05-23,stock_only,safe_0_25pct,max_new_trades_per_day,LIN
stressed,2022-05-23,stock_only,safe_0_25pct,max_new_trades_per_day,XLE
stressed,2022-05-23,stock_only,safe_0_25pct,max_new_trades_per_day,IBB
stressed,2022-05-23,stock_only,safe_0_25pct,max_new_trades_per_day,REGN
stressed,2022-05-23,stock_only,safe_0_25pct,max_new_trades_per_day,BX
stressed,2022-05-25,stock_only,safe_0_25pct,max_new_trades_per_day,XLE
stressed,2022-05-25,stock_only,safe_0_25pct,max_new_trades_per_day,MPC
stressed,2022-05-25,stock_only,safe_0_25pct,max_new_trades_per_day,EOG
stressed,2022-05-25,stock_only,safe_0_25pct,max_new_trades_per_day,PFE
stressed,2022-05-25,stock_only,safe_0_25pct,max_new_trades_per_day,XLV
stressed,2022-05-25,stock_only,safe_0_25pct,max_new_trades_per_day,ADBE
stressed,2022-05-25,stock_only,safe_0_25pct,max_new_trades_per_day,CMCSA
stressed,2022-05-25,stock_only,safe_0_25pct,max_new_trades_per_day,DVN
stressed,2022-05-25,stock_only,safe_0_25pct,max_new_trades_per_day,OXY
stressed,2022-05-25,stock_only,safe_0_25pct,max_new_trades_per_day,GILD
stressed,2022-05-26,stock_only,safe_0_25pct,max_new_trades_per_day,NFLX
stressed,2022-05-26,stock_only,safe_0_25pct,max_new_trades_per_day,PFE
stressed,2022-05-26,stock_only,safe_0_25pct,max_new_trades_per_day,XLV
stressed,2022-05-26,stock_only,safe_0_25pct,max_new_trades_per_day,PANW
stressed,2022-05-27,stock_only,safe_0_25pct,max_new_trades_per_day,FCX
stressed,2022-05-27,stock_only,safe_0_25pct,max_new_trades_per_day,GE
stressed,2022-05-27,stock_only,safe_0_25pct,max_new_trades_per_day,MA
stressed,2022-06-01,stock_only,safe_0_25pct,max_new_trades_per_day,PANW
stressed,2022-06-02,stock_only,safe_0_25pct,max_new_trades_per_day,ADBE
stressed,2022-06-02,stock_only,safe_0_25pct,max_new_trades_per_day,F
stressed,2022-06-03,stock_only,safe_0_25pct,max_new_trades_per_day,COP
stressed,2022-06-03,stock_only,safe_0_25pct,max_new_trades_per_day,XLE
stressed,2022-06-03,stock_only,safe_0_25pct,max_new_trades_per_day,SBUX
stressed,2022-06-03,stock_only,safe_0_25pct,max_new_trades_per_day,DE
stressed,2022-06-03,stock_only,safe_0_25pct,max_new_trades_per_day,XLI
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,MRVL
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,PFE
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,PSX
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,SPY
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,XLI
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,XLU
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,CAT
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,SBUX
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,XLB
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,CSCO
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,DIA
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,NVDA
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,ORCL
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,QCOM
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,SLB
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,SOXX
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,V
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,XLK
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,IWM
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,XLY
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,JPM
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,PANW
stressed,2022-06-06,stock_only,safe_0_25pct,max_new_trades_per_day,XLP
stressed,2022-06-07,stock_only,safe_0_25pct,max_new_trades_per_day,MRNA
stressed,2022-06-07,stock_only,safe_0_25pct,max_new_trades_per_day,UBER
stressed,2022-06-07,stock_only,safe_0_25pct,max_new_trades_per_day,IWM
stressed,2022-06-07,stock_only,safe_0_25pct,max_new_trades_per_day,PANW
stressed,2022-06-07,stock_only,safe_0_25pct,max_new_trades_per_day,DVN
stressed,2022-06-08,stock_only,safe_0_25pct,max_new_trades_per_day,PANW
stressed,2022-06-08,stock_only,safe_0_25pct,max_new_trades_per_day,AAPL
stressed,2022-06-08,stock_only,safe_0_25pct,max_new_trades_per_day,CRM
stressed,2022-06-08,stock_only,safe_0_25pct,max_new_trades_per_day,F
stressed,2022-06-08,stock_only,safe_0_25pct,max_new_trades_per_day,LLY
stressed,2022-06-08,stock_only,safe_0_25pct,max_new_trades_per_day,QQQ
stressed,2022-06-08,stock_only,safe_0_25pct,max_new_trades_per_day,VZ
stressed,2022-06-08,stock_only,safe_0_25pct,max_new_trades_per_day,DIA
stressed,2022-06-08,stock_only,safe_0_25pct,max_new_trades_per_day,MSFT
stressed,2022-06-08,stock_only,safe_0_25pct,max_new_trades_per_day,SPY
stressed,2022-06-08,stock_only,safe_0_25pct,max_new_trades_per_day,T
stressed,2022-06-08,stock_only,safe_0_25pct,max_new_trades_per_day,VRTX
stressed,2022-06-28,stock_only,safe_0_25pct,max_new_trades_per_day,XLF
stressed,2022-06-28,stock_only,safe_0_25pct,max_new_trades_per_day,T
stressed,2022-06-28,stock_only,safe_0_25pct,max_new_trades_per_day,MRNA
stressed,2022-06-30,stock_only,safe_0_25pct,max_new_trades_per_day,T
stressed,2022-07-01,stock_only,safe_0_25pct,max_new_trades_per_day,CL
stressed,2022-07-05,stock_only,safe_0_25pct,max_new_trades_per_day,VRTX
stressed,2022-07-06,stock_only,safe_0_25pct,max_new_trades_per_day,PLTR
stressed,2022-07-06,stock_only,safe_0_25pct,max_new_trades_per_day,MRK
stressed,2022-07-06,stock_only,safe_0_25pct,max_new_trades_per_day,MSFT
stressed,2022-07-06,stock_only,safe_0_25pct,max_new_trades_per_day,XLV
stressed,2022-07-06,stock_only,safe_0_25pct,max_new_trades_per_day,COST
stressed,2022-07-06,stock_only,safe_0_25pct,max_new_trades_per_day,PANW
stressed,2022-07-06,stock_only,safe_0_25pct,max_new_trades_per_day,ZS
stressed,2022-07-06,stock_only,safe_0_25pct,max_new_trades_per_day,DIA
stressed,2022-07-06,stock_only,safe_0_25pct,max_new_trades_per_day,SPY
stressed,2022-07-06,stock_only,safe_0_25pct,max_new_trades_per_day,V
stressed,2022-07-06,stock_only,safe_0_25pct,max_new_trades_per_day,XLP
stressed,2022-07-06,stock_only,safe_0_25pct,max_new_trades_per_day,XLRE
stressed,2022-07-07,stock_only,safe_0_25pct,max_new_trades_per_day,XLF
stressed,2022-07-07,stock_only,safe_0_25pct,max_new_trades_per_day,MCD
stressed,2022-07-07,stock_only,safe_0_25pct,max_new_trades_per_day,PLTR
stressed,2022-07-07,stock_only,safe_0_25pct,max_new_trades_per_day,DIS
stressed,2022-07-07,stock_only,safe_0_25pct,max_new_trades_per_day,XLV
stressed,2022-07-07,stock_only,safe_0_25pct,max_new_trades_per_day,PFE
stressed,2022-07-07,stock_only,safe_0_25pct,max_new_trades_per_day,V
stressed,2022-07-08,stock_only,safe_0_25pct,max_new_trades_per_day,GS
stressed,2022-07-08,stock_only,safe_0_25pct,already_held_or_pending,WFC
stressed,2022-07-08,stock_only,safe_0_25pct,max_new_trades_per_day,XLP
stressed,2022-07-08,stock_only,safe_0_25pct,max_new_trades_per_day,MRK
stressed,2022-07-11,stock_only,safe_0_25pct,max_new_trades_per_day,HD
stressed,2022-07-12,stock_only,safe_0_25pct,max_new_trades_per_day,PEP
stressed,2022-07-12,stock_only,safe_0_25pct,max_new_trades_per_day,SPG
stressed,2022-07-12,stock_only,safe_0_25pct,max_new_trades_per_day,LOW
stressed,2022-07-12,stock_only,safe_0_25pct,max_new_trades_per_day,PG
stressed,2022-07-12,stock_only,safe_0_25pct,max_new_trades_per_day,WMT
stressed,2022-07-15,stock_only,safe_0_25pct,max_new_trades_per_day,AAPL
stressed,2022-07-15,stock_only,safe_0_25pct,max_new_trades_per_day,CMCSA
stressed,2022-07-15,stock_only,safe_0_25pct,max_new_trades_per_day,HD
stressed,2022-07-15,stock_only,safe_0_25pct,max_new_trades_per_day,LOW
stressed,2022-07-15,stock_only,safe_0_25pct,max_new_trades_per_day,SBUX
stressed,2022-07-15,stock_only,safe_0_25pct,max_new_trades_per_day,WMT
stressed,2022-07-15,stock_only,safe_0_25pct,max_new_trades_per_day,MU
stressed,2022-07-15,stock_only,safe_0_25pct,max_new_trades_per_day,TSLA
stressed,2022-07-18,stock_only,safe_0_25pct,max_new_trades_per_day,SOXX
stressed,2022-07-18,stock_only,safe_0_25pct,max_new_trades_per_day,XLK
stressed,2022-07-18,stock_only,safe_0_25pct,max_new_trades_per_day,AMAT
stressed,2022-07-18,stock_only,safe_0_25pct,max_new_trades_per_day,BA
stressed,2022-07-18,stock_only,safe_0_25pct,max_new_trades_per_day,XLP
stressed,2022-07-19,stock_only,safe_0_25pct,max_new_trades_per_day,QQQ
stressed,2022-07-19,stock_only,safe_0_25pct,max_new_trades_per_day,XLK
stressed,2022-07-19,stock_only,safe_0_25pct,max_new_trades_per_day,AMAT
stressed,2022-07-19,stock_only,safe_0_25pct,max_new_trades_per_day,MU
stressed,2022-07-19,stock_only,safe_0_25pct,max_new_trades_per_day,SBUX
stressed,2022-07-19,stock_only,safe_0_25pct,max_new_trades_per_day,AAPL
stressed,2022-07-19,stock_only,safe_0_25pct,max_new_trades_per_day,MRNA
stressed,2022-07-19,stock_only,safe_0_25pct,max_new_trades_per_day,XLP
stressed,2022-07-21,stock_only,safe_0_25pct,max_new_trades_per_day,BA
stressed,2022-07-21,stock_only,safe_0_25pct,max_new_trades_per_day,WMT
stressed,2022-07-21,stock_only,safe_0_25pct,max_new_trades_per_day,MRNA
stressed,2022-07-21,stock_only,safe_0_25pct,max_new_trades_per_day,COST
stressed,2022-07-21,stock_only,safe_0_25pct,max_new_trades_per_day,ABT
stressed,2022-07-21,stock_only,safe_0_25pct,max_new_trades_per_day,LIN
stressed,2022-07-22,stock_only,safe_0_25pct,max_new_trades_per_day,FCX
stressed,2022-07-22,stock_only,safe_0_25pct,max_new_trades_per_day,KKR
stressed,2022-07-22,stock_only,safe_0_25pct,max_new_trades_per_day,CVX
stressed,2022-07-22,stock_only,safe_0_25pct,max_new_trades_per_day,BX
stressed,2022-07-25,stock_only,safe_0_25pct,max_new_trades_per_day,CVX
stressed,2022-07-25,stock_only,safe_0_25pct,max_new_trades_per_day,JPM
stressed,2022-07-25,stock_only,safe_0_25pct,max_new_trades_per_day,WFC
stressed,2022-07-25,stock_only,safe_0_25pct,max_new_trades_per_day,XLF
stressed,2022-07-25,stock_only,safe_0_25pct,max_new_trades_per_day,CAT
stressed,2022-07-25,stock_only,safe_0_25pct,max_new_trades_per_day,SLB
stressed,2022-07-26,stock_only,safe_0_25pct,max_new_trades_per_day,CAT
stressed,2022-07-26,stock_only,safe_0_25pct,max_new_trades_per_day,UNH
stressed,2022-07-26,stock_only,safe_0_25pct,max_new_trades_per_day,CVX
stressed,2022-07-26,stock_only,safe_0_25pct,max_new_trades_per_day,XLE
stressed,2022-07-26,stock_only,safe_0_25pct,max_new_trades_per_day,XOM
stressed,2022-07-27,stock_only,safe_0_25pct,max_new_trades_per_day,SLB
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,DIS
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,GM
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,LIN
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,SBUX
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,AMD
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,MRVL
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,TMO
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,DIA
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,SPY
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,CRM
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,KO
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,MA
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,F
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,MPC
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,CVX
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,XOM
stressed,2022-07-28,stock_only,safe_0_25pct,max_new_trades_per_day,PSX
stressed,2022-07-29,stock_only,safe_0_25pct,max_new_trades_per_day,AMD
stressed,2022-07-29,stock_only,safe_0_25pct,max_new_trades_per_day,MPC
stressed,2022-07-29,stock_only,safe_0_25pct,max_new_trades_per_day,BAC
stressed,2022-07-29,stock_only,safe_0_25pct,max_new_trades_per_day,WFC
stressed,2022-07-29,stock_only,safe_0_25pct,max_new_trades_per_day,BX
stressed,2022-07-29,stock_only,safe_0_25pct,max_new_trades_per_day,EOG
stressed,2022-07-29,stock_only,safe_0_25pct,max_new_trades_per_day,TMO
stressed,2022-07-29,stock_only,safe_0_25pct,max_new_trades_per_day,SLB
stressed,2022-07-29,stock_only,safe_0_25pct,max_new_trades_per_day,MA
stressed,2022-07-29,stock_only,safe_0_25pct,max_new_trades_per_day,FDX
