ambiguous,atr,conviction,cost_model,decision_time,delta1_expiration_sessions,delta2_enabled,delta3_enabled,entry,exit_price,exit_reason,exit_time,expires_at,fill_price,filled_at,final_stop,gross_pnl,market,mode,net_pnl,outcome_data_missing,pnl_r,portfolio,quantity,reason,reserved_notional,risk_amount,signal_bar_end,status,stop,strategy_version,symbol,target,transaction_cost,variant_id
False,0.5444843290158762,78,stressed,2026-06-01 15:16:00,,False,True,74.05,73.23,stop,2026-06-02 13:33:00,,74.05,2026-06-02 13:30:00,73.23,-0.8199999999999932,stock,stock_only,-1.0114639999999933,False,-1.2334926829268313,safe_0_25pct,1,,74.05,0.8199999999999932,2026-06-01 15:00:00,closed,73.23,stock_trend_momentum_v2,DXCM,75.69,0.19146400000000002,d1_off_d2_off_d3_on
False,0.5542784316265288,87,stressed,2026-06-02 15:16:00,,False,True,78.59,78.51,stop,2026-06-03 13:33:00,,78.59,2026-06-02 15:35:00,78.51,-7.439999999999841,stock,stock_only,-26.43338999999984,False,-0.3383690476190442,safe_0_25pct,93,,7308.87,78.12000000000032,2026-06-02 15:00:00,closed,77.75,stock_trend_momentum_v2,WFC,80.27,18.993389999999998,d1_off_d2_off_d3_on
False,0.7665405302092169,87,stressed,2026-06-03 15:16:00,,False,True,176.05,174.9,stop,2026-06-03 16:23:00,,175.84,2026-06-03 15:16:00,174.9,-38.53999999999991,stock,stock_only,-57.23444199999991,False,-1.213879999999992,safe_0_25pct,41,,7218.05,47.15000000000023,2026-06-03 15:00:00,closed,174.9,stock_trend_momentum_v2,XLI,178.35,18.694442000000002,d1_off_d2_off_d3_on
False,0.5443651073803757,73,stressed,2026-06-03 15:16:00,,False,True,87.27,88.91,target,2026-06-04 13:30:00,,87.02,2026-06-03 15:16:00,86.8,1.8900000000000006,stock,stock_only,1.6612910000000005,False,2.025964634146359,safe_0_25pct,1,,87.27,0.8199999999999932,2026-06-03 15:00:00,closed,86.45,stock_trend_momentum_v2,ABT,88.91,0.22870900000000002,d1_off_d2_off_d3_on
False,1.788202052172706,92,stressed,2026-06-04 15:16:00,,False,True,220.87,226.25,target,2026-06-05 13:30:00,,220.325,2026-06-04 15:16:00,221.17,195.52500000000038,stock,stock_only,176.3669325000004,False,1.986785315985136,safe_0_25pct,33,,7288.71,88.76999999999992,2026-06-04 15:00:00,closed,218.18,stock_trend_momentum_v2,ABBV,226.25,19.158067499999998,d1_off_d2_off_d3_on
False,2.1377162385994897,71,stressed,2026-06-05 15:16:00,,False,True,422.64,423.27,stop,2026-06-08 13:30:00,,422.64,2026-06-05 15:50:00,423.27,10.709999999999923,stock,stock_only,-7.984611000000079,False,-0.14631869158878744,safe_0_25pct,17,,7184.88,54.56999999999965,2026-06-05 15:00:00,closed,419.43,stock_trend_momentum_v2,SPGI,429.06,18.694611000000002,d1_off_d2_off_d3_on
False,0.29341952178842184,81,stressed,2026-06-08 15:16:00,,False,True,54.17,53.72,stop,2026-06-08 17:11:00,,54.13,2026-06-08 15:16:00,53.72,-56.170000000000506,stock,stock_only,-75.37808500000051,False,-1.2226777777777784,safe_0_25pct,137,,7421.29,61.65000000000039,2026-06-08 15:00:00,closed,53.72,stock_trend_momentum_v2,BAC,55.07,19.208085,d1_off_d2_off_d3_on
False,9.483627553796792,84,stressed,2026-06-09 15:16:00,,False,True,504.18,489.95,stop,2026-06-09 15:38:00,,504.07,2026-06-09 15:16:00,489.95,-169.44000000000005,stock,stock_only,-184.94671200000005,False,-1.0830798313422336,safe_0_25pct,12,,6050.16,170.76000000000022,2026-06-09 15:00:00,closed,489.95,stock_trend_momentum_v2,AMAT,532.64,15.506712,d1_off_d2_off_d3_on
False,0.5584241085207328,81,stressed,2026-06-09 15:16:00,,False,True,154.05,154.07,stop,2026-06-10 13:31:00,,154.05,2026-06-09 15:29:00,154.07,0.15999999999985448,stock,stock_only,-3.0444480000001453,False,-0.4530428571428769,safe_0_25pct,8,,1232.4,6.720000000000027,2026-06-09 15:00:00,closed,153.21,stock_trend_momentum_v2,XLV,155.73,3.2044479999999997,d1_off_d2_off_d3_on
False,0.4931123483899467,92,stressed,2026-06-10 15:16:00,,False,True,57.1,56.83,stop,2026-06-10 18:22:00,,57.03,2026-06-10 15:16:00,56.83,-25.200000000000358,stock,stock_only,-43.850268000000355,False,-0.47029459459459716,safe_0_25pct,126,,7194.6,93.24000000000025,2026-06-10 15:00:00,closed,56.36,stock_trend_momentum_v2,USB,58.58,18.650268,d1_off_d2_off_d3_on
False,11.270076922701962,92,stressed,2026-06-11 15:16:00,,False,True,526.44,560.26,target,2026-06-12 15:00:00,,526.44,2026-06-11 16:55:00,536.6,338.19999999999936,stock,stock_only,324.0728999999994,False,1.9164571259609569,safe_0_25pct,10,,5264.400000000001,169.10000000000082,2026-06-11 15:00:00,closed,509.53,stock_trend_momentum_v2,AMAT,560.26,14.1271,d1_off_d2_off_d3_on
False,0.7096427672343223,87,stressed,2026-06-11 15:16:00,,False,True,120.88,120.68,stop,2026-06-11 18:28:00,,120.88,2026-06-11 15:29:00,120.68,-2.9999999999998295,stock,stock_only,-7.7104199999998295,False,-0.48039999999999244,safe_0_25pct,15,,1813.1999999999998,16.049999999999898,2026-06-11 15:00:00,closed,119.81,stock_trend_momentum_v2,WMT,123.02,4.71042,d1_off_d2_off_d3_on
False,2.1092664760133566,87,stressed,2026-06-12 15:16:00,,False,True,328.83,335.17,target,2026-06-15 13:31:00,,327.89,2026-06-12 15:16:00,332.16,160.16000000000065,stock,stock_only,141.19648400000065,False,2.0246126182965654,safe_0_25pct,22,,7234.259999999999,69.7399999999991,2026-06-12 15:00:00,closed,325.66,stock_trend_momentum_v2,HD,335.17,18.963516000000002,d1_off_d2_off_d3_on
False,1.001358393212542,87,stressed,2026-06-12 15:16:00,,False,True,171.99,170.48,stop,2026-06-12 16:03:00,,171.875,2026-06-12 15:16:00,170.48,-1.3950000000000102,stock,stock_only,-1.8400615000000102,False,-1.2185837748344284,safe_0_25pct,1,,171.99,1.5100000000000193,2026-06-12 15:00:00,closed,170.48,stock_trend_momentum_v2,IBB,175.01,0.4450615,d1_off_d2_off_d3_on
False,3.0825734370658786,92,stressed,2026-06-15 15:16:00,,False,True,344.51,353.77,target,2026-06-17 13:35:00,,344.51,2026-06-15 17:05:00,348.36,203.7199999999998,stock,stock_only,183.7491919999998,False,1.8039386609071273,safe_0_25pct,22,,7579.219999999999,101.8599999999999,2026-06-15 15:00:00,closed,339.88,stock_trend_momentum_v2,GE,353.77,19.970807999999998,d1_off_d2_off_d3_on
False,0.10384695569903697,81,stressed,2026-06-15 15:16:00,,False,True,26.36,26.2,stop,2026-06-15 16:32:00,,26.265,2026-06-15 15:16:00,26.2,-0.06500000000000128,stock,stock_only,-0.13320450000000128,False,-0.8325281250000073,safe_0_25pct,1,,26.36,0.16000000000000014,2026-06-15 15:00:00,closed,26.2,stock_trend_momentum_v2,PFE,26.68,0.0682045,d1_off_d2_off_d3_on
False,9.566255138824026,92,stressed,2026-06-17 15:16:00,,False,True,419.28,425.64,stop,2026-06-17 19:38:00,,419.28,2026-06-17 15:21:00,425.64,76.32000000000016,stock,stock_only,63.139248000000165,False,0.36666229965156977,safe_0_25pct,12,,5031.36,172.1999999999996,2026-06-17 15:00:00,closed,404.93,stock_trend_momentum_v2,ARM,447.98,13.180752000000002,d1_off_d2_off_d3_on
False,0.5387528422650305,87,stressed,2026-06-17 15:16:00,,False,True,102.08,101.27,stop,2026-06-17 18:02:00,,102.03,2026-06-17 15:16:00,101.27,-20.520000000000138,stock,stock_only,-27.655830000000137,False,-1.2645555555555583,safe_0_25pct,27,,2756.16,21.87000000000006,2026-06-17 15:00:00,closed,101.27,stock_trend_momentum_v2,DIS,103.7,7.13583,d1_off_d2_off_d3_on
False,10.063423461197043,92,stressed,2026-06-18 15:16:00,,False,True,631.5,616.4,stop,2026-06-18 17:32:00,,631.5,2026-06-18 15:16:00,616.4,-181.20000000000027,stock,stock_only,-200.66724000000028,False,-1.1074350993377482,safe_0_25pct,12,,7578.0,181.20000000000027,2026-06-18 15:00:00,closed,616.4,stock_trend_momentum_v2,AMAT,661.7,19.46724,d1_off_d2_off_d3_on
False,0.5472832081918173,87,stressed,2026-06-18 15:16:00,,False,True,102.39,101.56,stop,2026-06-22 17:21:00,,102.39,2026-06-22 15:49:00,101.56,-1.6599999999999966,stock,stock_only,-2.1902699999999964,False,-1.319439759036145,safe_0_25pct,2,,204.78,1.6599999999999966,2026-06-18 15:00:00,closed,101.56,stock_trend_momentum_v2,DIS,104.05,0.53027,d1_off_d2_off_d3_on
False,3.149057608546122,84,stressed,2026-06-22 15:16:00,,False,True,290.13,285.4,stop,2026-06-22 16:23:00,,288.655,2026-06-22 15:16:00,285.4,-81.37499999999989,stock,stock_only,-100.03178749999988,False,-0.8459347780126807,safe_0_25pct,25,,7253.25,118.25000000000045,2026-06-22 15:00:00,closed,285.4,stock_trend_momentum_v2,PANW,299.59,18.656787499999997,d1_off_d2_off_d3_on
False,2.8826474067534775,87,stressed,2026-06-23 15:16:00,,False,True,290.62,286.29,stop,2026-06-24 13:31:00,,290.09,2026-06-23 15:16:00,286.29,-94.99999999999886,stock,stock_only,-113.73234999999886,False,-1.0506452655889078,safe_0_25pct,25,,7265.5,108.2499999999996,2026-06-23 15:00:00,closed,286.29,stock_trend_momentum_v2,PANW,299.28,18.73235,d1_off_d2_off_d3_on
False,0.1982076573556993,87,stressed,2026-06-23 15:16:00,,False,True,45.08,45.14,stop,2026-06-24 16:52:00,,45.08,2026-06-23 15:25:00,45.14,0.30000000000001137,stock,stock_only,-0.2864299999999885,False,-0.1909533333333275,safe_0_25pct,5,,225.39999999999998,1.4999999999999858,2026-06-23 15:00:00,closed,44.78,stock_trend_momentum_v2,XLU,45.68,0.5864299999999999,d1_off_d2_off_d3_on
False,1.3774273631960117,92,stressed,2026-06-24 15:16:00,,False,True,182.14,186.28,target,2026-06-25 14:49:00,,182.14,2026-06-24 15:16:00,183.41,161.46000000000058,stock,stock_only,142.7811060000006,False,1.76862512077296,safe_0_25pct,39,,7103.459999999999,80.72999999999973,2026-06-24 15:00:00,closed,180.07,stock_trend_momentum_v2,IBB,186.28,18.678894,d1_off_d2_off_d3_on
False,0.5234724173730438,92,stressed,2026-06-25 15:16:00,,False,True,72.81,72.86,stop,2026-06-26 16:25:00,,72.81,2026-06-25 16:54:00,72.86,5.149999999999707,stock,stock_only,-14.355213000000294,False,-0.17641898734177436,safe_0_25pct,103,,7499.43,81.37000000000064,2026-06-25 15:00:00,closed,72.02,stock_trend_momentum_v2,MO,74.39,19.505213,d1_off_d2_off_d3_on
False,0.2261806685021379,87,stressed,2026-06-25 15:16:00,,False,True,45.77,45.93,stop,2026-06-29 14:21:00,,45.77,2026-06-25 15:26:00,45.93,0.1599999999999966,stock,stock_only,0.04078999999999658,False,0.11997058823528285,safe_0_25pct,1,,45.77,0.3400000000000034,2026-06-25 15:00:00,closed,45.43,stock_trend_momentum_v2,XLU,46.45,0.11921000000000001,d1_off_d2_off_d3_on
False,1.1085463748104898,73,stressed,2026-06-30 15:16:00,,False,True,298.81,297.14,stop,2026-07-02 15:06:00,,298.81,2026-07-02 14:41:00,297.14,-41.7500000000004,stock,stock_only,-61.1183750000004,False,-1.4639131736526902,safe_0_25pct,25,,7470.25,41.7500000000004,2026-06-30 15:00:00,closed,297.14,stock_trend_momentum_v2,IWM,302.15,19.368375,d1_off_d2_off_d3_on
False,1.5980297926972113,92,stressed,2026-07-02 15:16:00,,False,True,77.68,82.48,target,2026-07-06 14:51:00,,76.835,2026-07-02 15:16:00,78.76,423.3750000000008,stock,stock_only,407.8417875000008,False,2.2657877083333324,safe_0_25pct,75,,5826.000000000001,180.00000000000043,2026-07-02 15:00:00,closed,75.28,stock_trend_momentum_v2,MRNA,82.48,15.5332125,d1_off_d2_off_d3_on
False,0.2376042458520797,84,stressed,2026-07-02 15:16:00,,False,True,25.18,25.1,stop,2026-07-06 13:34:00,,25.18,2026-07-02 15:36:00,25.1,-5.199999999999889,stock,stock_only,-9.44865999999989,False,-0.4037888888888848,safe_0_25pct,65,,1636.7,23.399999999999963,2026-07-02 15:00:00,closed,24.82,stock_trend_momentum_v2,KHC,25.9,4.24866,d1_off_d2_off_d3_on
False,0.3293884907253317,92,stressed,2026-07-06 15:16:00,,False,True,59.5,60.5,target,2026-07-07 13:31:00,,59.5,2026-07-06 15:16:00,59.7,132.0,stock,stock_only,111.408,False,1.688,safe_0_25pct,132,,7854.0,66.0,2026-07-06 15:00:00,closed,59.0,stock_trend_momentum_v2,BAC,60.5,20.592,d1_off_d2_off_d3_on
False,1.4123230836078924,92,stressed,2026-07-07 15:16:00,,False,True,110.66,108.54,stop,2026-07-08 13:30:00,,110.66,2026-07-07 19:43:00,108.54,-152.6399999999993,stock,stock_only,-173.1571199999993,False,-1.1344150943396234,safe_0_25pct,72,,7967.5199999999995,152.6399999999993,2026-07-07 15:00:00,closed,108.54,stock_trend_momentum_v2,NOW,114.9,20.51712,d1_off_d2_off_d3_on
False,0.4654415116011237,79,stressed,2026-07-08 15:16:00,,False,True,73.78,73.08,stop,2026-07-08 17:27:00,,73.78,2026-07-08 15:16:00,73.08,-73.5000000000003,stock,stock_only,-93.5463900000003,False,-1.2727399999999989,safe_0_25pct,105,,7746.900000000001,73.5000000000003,2026-07-08 15:00:00,closed,73.08,stock_trend_momentum_v2,MO,75.18,20.04639,d1_off_d2_off_d3_on
False,0.1803051844991223,73,stressed,2026-07-08 15:16:00,,False,True,23.59,23.31,stop,2026-07-08 18:51:00,,23.585,2026-07-08 15:16:00,23.31,-0.5500000000000043,stock,stock_only,-0.6719270000000043,False,-1.1998696428571456,safe_0_25pct,2,,47.18,0.5600000000000023,2026-07-08 15:00:00,closed,23.31,stock_trend_momentum_v2,CMCSA,24.15,0.121927,d1_off_d2_off_d3_on
False,2.548820884865615,87,stressed,2026-07-09 15:16:00,,False,True,432.36,428.53,stop,2026-07-10 13:33:00,,431.395,2026-07-09 15:16:00,428.53,-48.705000000000155,stock,stock_only,-67.70934250000016,False,-1.0399223237597826,safe_0_25pct,17,,7350.12,65.1100000000007,2026-07-09 15:00:00,closed,428.53,stock_trend_momentum_v2,UNH,440.02,19.0043425,d1_off_d2_off_d3_on
False,1.0552507628697054,79,stressed,2026-07-09 15:16:00,,False,True,197.84,196.25,stop,2026-07-10 13:30:00,,197.44,2026-07-09 15:16:00,196.25,-1.1899999999999977,stock,stock_only,-1.7017969999999978,False,-1.0703125786163485,safe_0_25pct,1,,197.84,1.5900000000000034,2026-07-09 15:00:00,closed,196.25,stock_trend_momentum_v2,IBB,201.02,0.5117970000000001,d1_off_d2_off_d3_on
False,1.8494190240662813,92,stressed,2026-07-10 15:16:00,,False,True,206.1,203.32,stop,2026-07-13 19:54:00,,206.1,2026-07-13 16:04:00,203.32,-102.86000000000004,stock,stock_only,-122.55310200000005,False,-1.1914553956834533,safe_0_25pct,37,,7625.7,102.86000000000004,2026-07-10 15:00:00,closed,203.32,stock_trend_momentum_v2,NVDA,211.66,19.693102000000003,d1_off_d2_off_d3_on
False,2.2472415497589697,87,stressed,2026-07-14 15:16:00,,False,True,133.69,133.13,stop,2026-07-15 13:46:00,,132.96,2026-07-14 15:16:00,133.13,9.009999999999337,stock,stock_only,-9.323601000000664,False,-0.05204644970414579,safe_0_25pct,53,,7085.57,179.13999999999976,2026-07-14 15:00:00,closed,130.31,stock_trend_momentum_v2,PLTR,140.45,18.333601,d1_off_d2_off_d3_on
False,0.38035605311421194,71,stressed,2026-07-14 15:16:00,,False,True,62.77,62.19,stop,2026-07-14 15:42:00,,62.605,2026-07-14 15:16:00,62.19,-2.904999999999994,stock,stock_only,-4.040634499999994,False,-0.9952301724137824,safe_0_25pct,7,,439.39000000000004,4.060000000000038,2026-07-14 15:00:00,closed,62.19,stock_trend_momentum_v2,USB,63.93,1.1356344999999999,d1_off_d2_off_d3_on
False,0.18812793968592925,87,stressed,2026-07-15 15:16:00,,False,True,25.58,25.29,stop,2026-07-15 17:18:00,,25.5,2026-07-15 15:16:00,25.29,-61.53000000000025,stock,stock_only,-80.87591100000024,False,-0.9518172413793161,safe_0_25pct,293,,7494.94,84.96999999999974,2026-07-15 15:00:00,closed,25.29,stock_trend_momentum_v2,KHC,26.16,19.345910999999997,d1_off_d2_off_d3_on
False,0.22602116889708593,87,stressed,2026-07-16 15:16:00,,False,True,25.89,25.8,stop,2026-07-21 13:42:00,,25.89,2026-07-17 17:12:00,25.8,-25.82999999999996,stock,stock_only,-45.115538999999956,False,-0.4623441176470586,safe_0_25pct,287,,7430.43,97.57999999999996,2026-07-16 15:00:00,closed,25.55,stock_trend_momentum_v2,KHC,26.57,19.285539,d1_off_d2_off_d3_on
False,0.6659561209502256,79,stressed,2026-07-21 15:16:00,,False,True,108.77,109.41,stop,2026-07-22 15:02:00,,108.77,2026-07-21 15:19:00,109.41,42.88000000000004,stock,stock_only,23.876522000000037,False,0.35636600000000057,safe_0_25pct,67,,7287.59,67.0,2026-07-21 15:00:00,closed,107.77,stock_trend_momentum_v2,CVS,110.77,19.003478,d1_off_d2_off_d3_on
False,1.6091331148962078,87,stressed,2026-07-22 15:16:00,,False,True,209.18,206.76,stop,2026-07-23 15:09:00,,209.18,2026-07-23 13:30:00,206.76,-84.70000000000056,stock,stock_only,-103.62527000000055,False,-1.2234388429752052,safe_0_25pct,35,,7321.3,84.70000000000056,2026-07-22 15:00:00,closed,206.76,stock_trend_momentum_v2,NVDA,214.02,18.925269999999998,d1_off_d2_off_d3_on
False,0.23673851631066745,79,stressed,2026-07-22 15:16:00,,False,True,61.44,61.08,stop,2026-07-23 13:45:00,,61.35,2026-07-23 13:30:00,61.08,-0.2700000000000031,stock,stock_only,-0.4291590000000032,False,-1.192108333333344,safe_0_25pct,1,,61.44,0.35999999999999943,2026-07-22 15:00:00,closed,61.08,stock_trend_momentum_v2,BAC,62.16,0.15915900000000002,d1_off_d2_off_d3_on
False,0.8146994585946818,92,stressed,2026-07-23 15:16:00,,False,True,146.94,145.71,stop,2026-07-23 19:30:00,,146.94,2026-07-23 15:39:00,145.71,-60.2699999999995,stock,stock_only,-78.9118049999995,False,-1.309304878048783,safe_0_25pct,49,,7200.0599999999995,60.2699999999995,2026-07-23 15:00:00,closed,145.71,stock_trend_momentum_v2,EOG,149.4,18.641804999999998,d1_off_d2_off_d3_on
False,0.27485070271920087,92,stressed,2026-07-23 15:16:00,,False,True,48.24,47.82,stop,2026-07-23 15:30:00,,48.01,2026-07-23 15:16:00,47.82,-0.37999999999999545,stock,stock_only,-0.6291579999999954,False,-0.7489976190476105,safe_0_25pct,2,,96.48,0.8400000000000034,2026-07-23 15:00:00,closed,47.82,stock_trend_momentum_v2,SLB,49.08,0.249158,d1_off_d2_off_d3_on
False,0.339421870851557,87,stressed,2026-07-24 15:16:00,,False,True,62.14,63.16,target,2026-07-27 14:10:00,,62.14,2026-07-24 15:24:00,62.34,118.31999999999954,stock,stock_only,99.42475999999954,False,1.6806078431372535,safe_0_25pct,116,,7208.24,59.15999999999977,2026-07-24 15:00:00,closed,61.63,stock_trend_momentum_v2,BMY,63.16,18.89524,d1_off_d2_off_d3_on
False,0.8637889010545378,92,stressed,2026-07-27 15:16:00,,False,True,84.78,87.38,target,2026-07-28 13:30:00,,84.49,2026-07-27 15:16:00,84.83,248.54000000000005,stock,stock_only,229.32493400000004,False,2.051206923076928,safe_0_25pct,86,,7291.08,111.79999999999976,2026-07-27 15:00:00,closed,83.48,stock_trend_momentum_v2,GM,87.38,19.215066,d1_off_d2_off_d3_on
False,0.1265294760176727,71,stressed,2026-07-27 15:16:00,,False,True,14.49,14.87,target,2026-07-28 13:45:00,,14.41,2026-07-27 15:16:00,14.54,0.9199999999999982,stock,stock_only,0.8438719999999982,False,2.2207157894736853,safe_0_25pct,2,,28.98,0.379999999999999,2026-07-27 15:00:00,closed,14.3,stock_trend_momentum_v2,F,14.87,0.076128,d1_off_d2_off_d3_on
False,2.5410644387619663,92,stressed,2026-07-28 15:16:00,,False,True,272.63,268.81,stop,2026-07-28 15:39:00,,271.0,2026-07-28 15:16:00,268.81,-59.12999999999994,stock,stock_only,-78.07733099999993,False,-0.7570034031413619,safe_0_25pct,27,,7361.01,103.13999999999982,2026-07-28 15:00:00,closed,268.81,stock_trend_momentum_v2,JNJ,280.27,18.947331,d1_off_d2_off_d3_on
False,0.1957983522245881,92,stressed,2026-07-28 15:16:00,,False,True,24.87,24.57,stop,2026-07-29 13:31:00,,24.835,2026-07-28 15:16:00,24.57,-1.855000000000004,stock,stock_only,-2.304585500000004,False,-1.0974216666666659,safe_0_25pct,7,,174.09,2.100000000000005,2026-07-28 15:00:00,closed,24.57,stock_trend_momentum_v2,T,25.47,0.4495855,d1_off_d2_off_d3_on
False,0.3232926555823392,92,stressed,2026-07-29 15:16:00,,False,True,15.79,15.3,stop,2026-07-29 19:45:00,,15.745,2026-07-29 15:16:00,15.3,-165.09499999999946,stock,stock_only,-180.06800349999946,False,-0.9905275510204083,safe_0_25pct,371,,5858.089999999999,181.78999999999942,2026-07-29 15:00:00,closed,15.3,stock_trend_momentum_v2,F,16.77,14.9730035,d1_off_d2_off_d3_on
False,4.745684887649105,92,stressed,2026-07-30 15:16:00,,False,True,571.95,572.21,stop,2026-07-31 13:30:00,,569.91,2026-07-30 15:16:00,572.21,27.60000000000082,stock,stock_only,9.782928000000819,False,0.11450056179776232,safe_0_25pct,12,,6863.400000000001,85.44000000000005,2026-07-30 15:00:00,closed,564.83,stock_trend_momentum_v2,MA,586.19,17.817072,d1_off_d2_off_d3_on
False,0.9108660939372368,79,stressed,2026-07-30 15:16:00,,False,True,63.9,63.91,stop,2026-07-31 13:42:00,,63.45,2026-07-30 15:16:00,63.91,2.7599999999999625,stock,stock_only,1.7665919999999624,False,0.21491386861313452,safe_0_25pct,6,,383.4,8.219999999999985,2026-07-30 15:00:00,closed,62.53,stock_trend_momentum_v2,BMY,66.64,0.9934080000000002,d1_off_d2_off_d3_on
False,1.8655249821222533,92,stressed,2026-07-31 15:16:00,,False,True,82.22,83.95,stop,2026-08-03 13:31:00,,82.155,2026-07-31 15:16:00,83.95,114.88000000000011,stock,stock_only,101.06006400000011,False,0.5639512500000012,safe_0_25pct,64,,5262.08,179.19999999999982,2026-07-31 15:00:00,closed,79.42,stock_trend_momentum_v2,DXCM,87.82,13.819936000000002,d1_off_d2_off_d3_on
False,1.8357235890398385,87,stressed,2026-07-31 15:16:00,,False,True,194.34,194.31,stop,2026-08-03 13:31:00,,194.185,2026-07-31 15:16:00,194.31,1.25,stock,stock_only,-3.8004350000000002,False,-0.13769692028985553,safe_0_25pct,10,,1943.4,27.59999999999991,2026-07-31 15:00:00,closed,191.58,stock_trend_momentum_v2,CVX,199.86,5.050435,d1_off_d2_off_d3_on
False,1.4248910300764681,92,stressed,2026-08-03 15:16:00,,False,True,85.66,85.82,stop,2026-08-05 13:30:00,,85.66,2026-08-03 15:16:00,85.82,13.59999999999971,stock,stock_only,-5.348540000000288,False,-0.029403738317758586,safe_0_25pct,85,,7281.099999999999,181.90000000000003,2026-08-03 15:00:00,closed,83.52,stock_trend_momentum_v2,DXCM,89.94,18.948539999999998,d1_off_d2_off_d3_on
False,1.0114680934009117,79,stressed,2026-08-03 15:16:00,,False,True,120.88,121.09,stop,2026-08-04 13:30:00,,120.88,2026-08-03 15:16:00,121.09,0.21000000000000796,stock,stock_only,-0.10456099999999208,False,-0.06879013157894234,safe_0_25pct,1,,120.88,1.519999999999996,2026-08-03 15:00:00,closed,119.36,stock_trend_momentum_v2,LULU,123.92,0.31456100000000004,d1_off_d2_off_d3_on
,1.0759979796270498,92,stressed,2026-08-04 15:16:00,,False,True,119.42,,,,,,,,,stock,stock_only,,False,,safe_0_25pct,1,,119.42,1.6200000000000045,2026-08-04 15:00:00,unfilled_end,117.8,stock_trend_momentum_v2,CSCO,122.66,,d1_off_d2_off_d3_on
False,3.4077470537387287,92,stressed,2026-08-05 15:16:00,,False,True,206.83,211.94,stop,2026-08-07 17:22:00,,205.39,2026-08-05 15:16:00,211.94,229.2500000000004,stock,stock_only,210.2614850000004,False,1.1733341796875012,safe_0_25pct,35,,7239.05,179.20000000000016,2026-08-05 15:00:00,closed,201.71,stock_trend_momentum_v2,BKNG,217.07,18.988515,d1_off_d2_off_d3_on
False,0.19882656571849866,71,stressed,2026-08-06 15:16:00,,False,True,24.99,25.36,end_of_test,2026-08-09 23:59:59.999999,,24.99,2026-08-06 15:17:00,25.22,0.370000000000001,stock,stock_only,0.304545000000001,False,1.0151500000000129,safe_0_25pct,1,,24.99,0.29999999999999716,2026-08-06 15:00:00,closed,24.69,stock_trend_momentum_v2,CMCSA,25.59,0.065455,d1_off_d2_off_d3_on
,0.41839570321757497,73,zero,2022-01-03 16:16:00,,True,False,76.25,,,,,,,,,stock,stock_only,,True,,current_1pct,262,TJX research-stock-sip-1Minute 2022-01-03 16:16:00..2022-02-03 16:16:00 not fully cached,19977.5,165.0599999999988,2022-01-03 16:00:00,outcome_data_missing,75.62,stock_trend_momentum_v2,TJX,77.51,,d1_off_d2_on_d3_off
False,2.505038892477263,92,zero,2022-01-04 16:16:00,,True,False,376.54,373.76,stop,2022-01-05 14:30:00,,374.22,2022-01-04 16:16:00,373.76,-24.380000000001928,stock,stock_only,-24.380000000001928,False,-0.12234042553192302,current_1pct,53,,19956.620000000003,199.28000000000253,2022-01-04 16:00:00,closed,372.78,stock_trend_momentum_v2,MA,384.06,0.0,d1_off_d2_on_d3_off
False,1.2009157274980453,87,zero,2022-01-04 16:16:00,,True,False,223.18,221.92,stop,2022-01-05 14:32:00,,221.88,2022-01-04 16:16:00,221.92,3.5599999999992917,stock,stock_only,3.5599999999992917,False,0.02209944751380773,current_1pct,89,,19863.02,161.0900000000002,2022-01-04 16:00:00,closed,221.37,stock_trend_momentum_v2,V,226.8,0.0,d1_off_d2_on_d3_off
False,0.3594982521614169,87,zero,2022-01-05 16:16:00,,True,False,170.33,169.79,stop,2022-01-05 19:08:00,,170.33,2022-01-05 16:22:00,169.79,-63.180000000002394,stock,stock_only,-63.180000000002394,False,-1.0,current_1pct,117,,19928.61,63.180000000002394,2022-01-05 16:00:00,closed,169.79,stock_trend_momentum_v2,GLD,171.41,0.0,d1_off_d2_on_d3_off
,0.21759642623063977,84,zero,2022-01-05 16:16:00,,True,False,37.09,,,,,,,,,stock,stock_only,,True,,current_1pct,539,KHC research-stock-sip-1Minute 2022-01-05 16:16:00..2022-02-05 16:16:00 not fully cached,19991.510000000002,177.8700000000029,2022-01-05 16:00:00,outcome_data_missing,36.76,stock_trend_momentum_v2,KHC,37.75,,d1_off_d2_on_d3_off
False,0.4349258176981491,87,zero,2022-01-06 16:16:00,,True,False,64.33,64.065,monitor_reversal,2022-01-19 15:30:00,,64.33,2022-01-19 15:17:00,63.67,-82.15000000000018,stock,stock_only,-82.15000000000018,False,-0.40151515151515443,current_1pct,310,,19942.3,204.59999999999894,2022-01-06 16:00:00,closed,63.67,stock_trend_momentum_v2,C,65.65,0.0,d1_off_d2_on_d3_off
False,0.6498779323586253,86,zero,2022-01-06 16:16:00,,True,False,48.07,48.72,stop,2022-01-10 14:30:00,,48.07,2022-01-07 14:32:00,48.72,269.74999999999943,stock,stock_only,269.74999999999943,False,0.6632653061224497,current_1pct,415,,19949.05,406.6999999999987,2022-01-06 16:00:00,closed,47.09,stock_trend_momentum_v2,DVN,50.03,0.0,d1_off_d2_on_d3_off
