symbol,mfe_r,mae_r,missing,net_pnl,group
BMY,0.13333333333333175,0.7833333333333389,False,-0.5284349999999989,loser
F,2.0,0.11764705882352695,False,2.284869999999999,winner
XLF,1.5652173913043665,0.04347826086955716,False,0.0180950000000002,winner
SLB,0.5365853658536642,2.1097560975609713,False,-0.7977800000000019,loser
DXCM,0.3780487804878108,1.1097560975609806,False,-0.8936399999999932,loser
WFC,1.1309523809523798,0.4166666666666751,False,-0.1585499999999983,loser
ABT,3.737804878048809,0.26609756097560705,False,1.8020350000000005,winner
XLB,0.0595238095238059,1.1904761904761856,False,-0.4715700000000017,loser
BAC,0.02222222222221766,0.9555555555555489,False,-0.4639250000000037,loser
ABT,0.6250000000000083,1.5937499999999925,False,-0.7312300000000006,loser
USB,0.8378378378378322,0.2702702702702734,False,-0.2569300000000028,loser
WFC,1.5246913580247308,0.45679012345678494,False,0.2611325000000131,winner
XLB,0.9456521739130612,0.39130434782609164,False,-0.1625949999999994,loser
PFE,0.40624999999998546,0.5312500000000049,False,-0.0912325000000012,loser
FCX,0.7422680412371131,1.1030927835051636,False,-1.0410449999999989,loser
XLU,1.2666666666666873,0.3166666666666659,False,0.0297800000000045,winner
MO,1.4050632911392287,0.025316455696197296,False,-0.0228350000000028,loser
MRNA,0.8881987577639708,0.22360248447204942,False,-0.3623350000000063,loser
MRNA,2.4145833333333284,0.14374999999999918,False,5.5653425000000105,winner
BAC,2.1200000000000045,0.15000000000000568,False,0.94,winner
NFLX,0.4166666666666751,0.5833333333333248,False,-0.5666649999999949,loser
MO,0.1571428571428557,1.0214285714285722,False,-0.7734300000000028,loser
CMCSA,0.39285714285713924,0.9821428571428608,False,-0.2984475000000021,loser
UBER,2.080000000000003,0.11333333333334394,False,1.42538,winner
SLB,1.5952380952381198,0.2857142857142833,False,0.3443200000000119,winner
KO,1.42709090909093,0.3181818181818147,False,-0.0788475000000045,loser
USB,0.04310344827587147,0.7844827586206794,False,-0.4773974999999991,loser
KHC,0.18965517241379268,0.7586206896551707,False,-0.9415800000000034,loser
KHC,0.8529411764705861,0.7202941176470627,False,-0.4633799999999994,loser
BAC,0.41666666666666335,0.9027777777777871,False,-0.3312150000000031,loser
F,0.679999999999997,0.951578947368431,False,-0.2902308000000014,loser
SLB,0.023809523809535892,0.5,False,-0.4758299999999954,loser
BMY,2.0098039215686323,0.4117647058823562,False,0.957349999999996,winner
GM,2.807692307692318,0.10769230769230836,False,2.8040650000000005,winner
F,2.447368421052637,0.3684210526315814,False,0.4453599999999991,winner
T,0.01666666666666331,1.2166666666666703,False,-1.1588100000000023,loser
F,0.17346938775510434,0.9285714285714317,False,-2.7631349999999912,loser
BMY,1.61167883211679,0.036496350364966686,False,0.3963199999999937,winner
DXCM,1.4160714285714313,0.1607142857142869,False,1.7119475000000015,winner
DXCM,1.0233644859813071,1.1261682242990636,False,0.0742599999999965,winner
DIS,2.3199333333333336,0.42339999999999617,False,3.018019950000001,winner
SLB,0.17361111111111138,1.3758333333333364,False,-1.5432799999999978,loser
